provincia,partido,localidad,link_indec,otros,"0,5_mbps",1_mbps,2_mbps,3_mbps,5_mbps,6_mbps,8_mbps,10_mbps,15_mbps,20_mbps,30_mbps,50_mbps,100_mbps
CORDOBA,Calamuchita,Santa Rosa de Calamuchita,14007210,4,0,33,0,119,0,610,0,4007,312,759,231,28,10
CORDOBA,Calamuchita,Segunda Usina,14007220,0,0,0,0,33,0,9,0,25,0,2,0,0,0
CORDOBA,Calamuchita,Villa Alpina,14007240,0,0,0,0,0,2,0,0,5,0,0,0,0,0
CORDOBA,Calamuchita,Villa Amancay,14007250,0,0,0,0,0,1,0,0,205,0,0,0,0,0
CORDOBA,Calamuchita,Villa Berna,14007260,2,0,0,0,0,0,4,0,40,1,0,0,0,0
CORDOBA,Calamuchita,Villa Ciudad Parque Los Reartes,14007170,0,0,0,0,0,0,64,0,448,0,58,0,0,0
CORDOBA,Calamuchita,Villa Ciudad Parque Los Reartes (1a. Sección),14007270,0,0,0,0,0,0,46,0,185,0,22,0,0,0
CORDOBA,Calamuchita,Villa del Dique,14007290,0,0,272,235,408,80,203,0,568,2,54,1,2,0
CORDOBA,Calamuchita,Villa General Belgrano,14007310,0,1,0,0,1,2,441,0,893,0,122,0,2,0
CORDOBA,Calamuchita,Villa Quillinzo,14007330,0,0,0,0,0,0,12,0,122,0,7,0,0,0
CORDOBA,Calamuchita,Villa Rumipal,14007340,0,0,0,0,801,44,159,0,393,0,60,4,1,0
CORDOBA,Calamuchita,Villa San Miguel,14007170,1,0,0,4,0,0,0,0,0,0,0,0,0,0
CORDOBA,Calamuchita,Villa Yacanto,14007360,0,0,0,0,2,0,0,0,131,0,0,0,0,0
CORDOBA,Capital,Córdoba,14014010,166,10,1058,1549,2228,210,7646,267,11625,3258,6343,1151,173536,174719
CORDOBA,Colón,Agua de Oro,14021010,0,0,115,55,204,21,7,0,36,40,15,0,0,0
CORDOBA,Colón,Ascochinga,14021020,5,0,0,0,3,0,40,0,66,3,1,0,0,0
CORDOBA,Colón,Colonia Caroya,14021050,8,0,98,203,281,117,0,20,93,0,7,5,5818,1157
CORDOBA,Colón,El Manzano,14021110,0,0,0,60,50,9,10,0,0,0,0,0,1,0
CORDOBA,Colón,General Paz,14021130,1,0,0,0,0,0,12,0,109,26,4,0,0,0
CORDOBA,Colón,Jesús María,14021140,18,0,45,128,208,67,90,5,261,23,23,2,6453,2883
CORDOBA,Colón,La Calera,14021150,6,1,12,0,44,0,642,0,899,253,169,15,406,3980
CORDOBA,Colón,La Granja,14021160,3,0,28,0,51,10,92,8,187,31,2,0,0,0
CORDOBA,Colón,Los Molles,14021180,0,2,0,0,0,0,0,0,0,0,0,0,0,0
CORDOBA,Colón,Malvinas Argentinas,14021190,1,0,4,0,16,0,145,83,218,40,0,2,0,0
CORDOBA,Colón,Mendiolaza,14021200,4,0,4,0,7,0,91,0,429,433,43,0,103,1225
CORDOBA,Colón,Mi Granja,14021210,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CORDOBA,Colón,Otros,Sin Datos,0,0,0,0,0,16,0,0,0,0,0,0,0,0
CORDOBA,Colón,Pajas Blancas,14021220,0,0,0,0,8,10,0,0,0,0,0,0,0,0
CORDOBA,Colón,Río Ceballos,14021230,4,1,102,0,73,0,400,0,487,106,160,11,491,3558
CORDOBA,Colón,Saldán,14021240,0,0,0,0,1,0,358,0,9,93,0,0,95,854
CORDOBA,Colón,Salsipuedes,14021250,1,0,0,0,840,0,383,0,29,1,1,3,244,477
CORDOBA,Colón,Unquillo,14021280,11,0,69,136,366,41,945,0,856,143,92,12,62,461
CORDOBA,Colón,Villa Allende,14021290,0,0,7,0,3,7,68,1,215,151,49,22,531,3573
CORDOBA,Colón,Villa Cerro Azul,14021300,0,0,25,15,25,10,0,10,0,0,0,0,0,0
CORDOBA,Colón,Villa El Fachinal - Parque Norte - Guiñazú Norte,14021310,2,1,13,0,69,0,197,0,289,23,1,0,0,0
CORDOBA,Colón,Villa Los Llanos - Juárez Celman,14021320,0,0,2,0,3,0,276,0,672,111,30,7,14,0
CORDOBA,Cruz del Eje,Alto de los Quebrachos,14028010,0,0,0,6,0,0,0,0,12,0,0,0,0,0
CORDOBA,Cruz del Eje,Bañado de Soto,14028020,0,0,0,0,0,0,6,0,37,0,0,0,0,0
CORDOBA,Cruz del Eje,Cruz de Caña,14028040,0,0,0,0,0,0,0,0,10,0,0,0,0,0
CORDOBA,Cruz del Eje,Cruz del Eje,14028050,2,0,35,0,126,0,699,0,2173,46,9,1,3,1
CORDOBA,Cruz del Eje,El Brete,14028060,0,0,18,28,3,0,3,0,142,0,0,0,0,0
CORDOBA,Cruz del Eje,Guanaco Muerto,14028080,0,0,0,11,0,0,0,0,25,0,0,0,0,0
CORDOBA,Cruz del Eje,La Banda,14028090,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CORDOBA,Cruz del Eje,La Batea,14028100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CORDOBA,Cruz del Eje,La Higuera,14028110,0,0,0,0,0,0,0,0,37,1,0,0,0,0
CORDOBA,Cruz del Eje,Las Playas,14028130,0,0,9,19,0,0,2,0,76,0,0,0,0,0
CORDOBA,Cruz del Eje,Los Chañaritos,14028140,0,0,9,0,0,0,3,0,1,0,0,0,0,0
CORDOBA,Cruz del Eje,Media Naranja,14028150,0,0,15,11,0,0,25,0,64,0,0,0,0,0
CORDOBA,Cruz del Eje,Paso Viejo,14028160,0,0,1,0,7,0,6,0,132,2,1,0,0,0
CORDOBA,Cruz del Eje,San Marcos Sierra,14028170,0,0,0,0,99,0,61,0,520,8,124,8,0,0
CORDOBA,Cruz del Eje,Serrezuela,14028180,0,0,1,0,1,0,11,0,260,11,1,0,0,0
CORDOBA,Cruz del Eje,Tuclame,14028190,0,0,0,0,0,0,2,0,104,0,0,0,0,0
CORDOBA,Cruz del Eje,Villa de Soto,14028200,3,2,3,0,156,78,91,0,1000,18,219,23,0,0
CORDOBA,General Roca,Del Campillo,14035010,0,1,0,0,0,1053,0,0,233,0,0,0,0,0
CORDOBA,General Roca,Hipólito Bouchard,14035030,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CORDOBA,General Roca,Huinca Renancó,14035040,0,0,40,107,0,0,1016,321,53,0,0,0,0,0
CORDOBA,General Roca,ITALÓ,14035050,171,0,0,0,0,0,0,0,0,0,0,0,0,0
CORDOBA,General Roca,PINCÉN,14035090,9,0,0,0,0,0,0,0,0,0,0,0,0,0
CORDOBA,General Roca,Santa Magdalena (Est. Jovita),14035110,0,0,0,0,0,0,1653,0,0,0,3,0,0,0
CORDOBA,General Roca,Villa Huidobro,14035120,0,1,1208,0,395,0,285,0,0,0,2,0,0,0
CORDOBA,General Roca,Villa Valeria,14035140,0,1,0,0,0,364,0,0,0,0,567,0,0,0
CORDOBA,General San Martín,Arroyo Algodón,14042010,1,0,0,0,0,0,65,34,1,0,0,0,0,0
CORDOBA,General San Martín,Arroyo Cabral,14042020,1,1,0,0,113,0,529,0,0,0,2,0,0,0
CORDOBA,General San Martín,Ausonia,14042030,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CORDOBA,General San Martín,Chazón,14042040,1,0,0,0,0,0,347,0,23,55,0,0,0,0
CORDOBA,General San Martín,Etruria,14042050,0,1,1,0,0,0,5,0,10,1,1,0,0,0
CORDOBA,General San Martín,La Laguna,14042060,0,0,0,0,0,0,303,0,211,0,10,0,0,0
CORDOBA,General San Martín,La Palestina,14042070,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CORDOBA,General San Martín,La Playosa,14042080,0,1,0,0,0,0,0,412,0,0,5,0,0,0
CORDOBA,General San Martín,Pasco,14042110,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CORDOBA,General San Martín,Silvio Pellico,14042130,0,0,0,0,0,0,49,0,61,0,19,0,118,0
CORDOBA,General San Martín,Ticino,14042140,5,1,0,0,0,685,0,0,93,0,0,0,0,0
CORDOBA,General San Martín,Tío Pujio,14042150,1,0,7,14,269,0,219,0,46,3,43,3,0,0
CORDOBA,General San Martín,Villa María,14042170,4277,0,91,0,218,47,449,2,659,131,355,44,10412,10337
CORDOBA,General San Martín,Villa Nueva,14042180,2683,1,11,0,18,37,73,0,317,63,29,0,161,1591
CORDOBA,Ischilín,Chuña,14049030,0,2,0,0,0,0,102,0,0,0,0,0,0,0
CORDOBA,Ischilín,Copacabana,14049040,0,0,0,0,0,0,12,0,0,0,0,0,0,0
CORDOBA,Ischilín,Deán Funes,14049050,6,1,3,0,20,0,119,0,267,30,2,0,311,1246
CORDOBA,Ischilín,Esquina del Alambre,14049060,0,0,0,0,0,0,0,0,2,0,0,0,0,0
CORDOBA,Ischilín,Los Chañaritos,14049120,0,0,0,0,0,0,100,0,0,0,0,0,0,0
CORDOBA,Ischilín,Olivares de San Nicolás,14049090,0,0,0,0,0,0,0,0,43,0,0,0,0,0
CORDOBA,Ischilín,Quilino,14049100,3,0,1,0,3,0,9,0,94,21,1,0,0,65
CORDOBA,Ischilín,Villa Quilino,14049130,0,0,0,0,0,0,0,0,0,0,0,0,0,30
CORDOBA,Juárez Celman,Alejandro Roca (Est. Alejandro),14056010,1,0,3,0,30,0,79,0,247,263,1,0,0,0
CORDOBA,Juárez Celman,Bengolea,14056030,0,0,0,0,0,0,0,0,269,0,0,0,0,0
CORDOBA,Juárez Celman,Carnerillo,14056040,2,1,0,29,0,0,37,0,170,0,693,0,32,0
CORDOBA,Juárez Celman,Charras,14056050,0,0,0,12,0,0,0,0,1,0,0,0,0,0
CORDOBA,Juárez Celman,General Cabrera,14056070,2,0,7,0,8,0,88,0,297,48,8,0,0,0
CORDOBA,Juárez Celman,General Deheza,14056080,1,0,0,0,5,1,421,0,411,2298,128,1039,7,14
CORDOBA,Juárez Celman,Huanchillas,14056090,1,0,0,0,0,0,0,0,0,0,1,0,0,0
CORDOBA,Juárez Celman,La Carlota,14056100,3,0,11,0,27,0,114,0,459,31,2,0,0,0
CORDOBA,Juárez Celman,Los Cisnes,14056110,0,0,0,0,49,122,0,0,60,0,0,0,0,0
CORDOBA,Juárez Celman,Olaeta,14056120,0,0,0,35,0,30,0,0,0,0,0,0,0,0
CORDOBA,Juárez Celman,Santa Eufemia,14056150,18,1,0,0,0,0,46,0,676,0,0,0,0,0
CORDOBA,Juárez Celman,Ucacha,14056160,83,0,1,0,1,0,12,0,68,3,0,0,0,0
CORDOBA,Juárez Celman,Villa Reducción,14056170,0,0,0,0,163,0,54,0,0,0,1,0,0,0
CORDOBA,Marcos Juárez,Alejo Ledesma,14063010,1,3,0,0,0,64,0,0,0,0,0,0,0,0
CORDOBA,Marcos Juárez,Arias,14063020,2,0,7,0,12,0,60,0,285,19,3,0,0,0
CORDOBA,Marcos Juárez,Camilo Aldao,14063030,0,1,0,0,0,0,2,0,12,0,4,0,47,0
CORDOBA,Marcos Juárez,Capitán General Bernardo O'Higgins,14063040,0,0,0,0,15,25,0,0,0,0,0,0,0,0
CORDOBA,Marcos Juárez,Cavanagh,14063050,0,0,0,0,0,0,55,0,47,0,0,0,0,0
CORDOBA,Marcos Juárez,Colonia Italiana,14063070,0,0,0,0,199,0,0,0,0,0,0,0,0,0
CORDOBA,Marcos Juárez,Corral de Bustos,14063090,1,0,5,42,1739,35,2401,949,118,52,0,2,32,14
CORDOBA,Marcos Juárez,Cruz Alta,14063100,7,1,5,0,11,1,62,0,446,61,2,0,0,0
CORDOBA,Marcos Juárez,General Baldissera,14063110,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CORDOBA,Marcos Juárez,General Roca,14063120,0,2,0,0,0,0,6,0,37,29,13,0,1128,5
CORDOBA,Marcos Juárez,Guatimozín,14063130,593,1,0,0,0,0,0,0,0,0,0,783,72,0
CORDOBA,Marcos Juárez,Inriville,14063140,1,0,0,0,19,3,55,6,161,15,4,0,0,0
CORDOBA,Marcos Juárez,Isla Verde,14063150,1,0,0,262,0,341,1,61,9,97,2,0,91,11
CORDOBA,Marcos Juárez,Leones,14063160,0,0,4,0,8,1,33,0,74,82,1,0,393,1810
CORDOBA,Marcos Juárez,Los Surgentes,14063170,0,1,0,0,0,47,9,8,229,37,18,16,0,0
CORDOBA,Marcos Juárez,Marcos Juárez,14063180,23,0,7,4,37,7,123,6,52,10,0,1,1109,4479
CORDOBA,Marcos Juárez,Monte Buey,14063190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CORDOBA,Marcos Juárez,Noetinger,14063020,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CORDOBA,Marcos Juárez,Saira,14063210,0,0,0,0,0,0,0,0,0,1,0,0,252,0
CORDOBA,Marcos Juárez,Villa Elisa,14063230,0,0,0,0,0,0,0,343,0,479,0,2,0,0
CORDOBA,Minas,Ciénaga del Coro,14070010,0,0,0,0,0,0,64,0,25,0,0,0,0,0
CORDOBA,Minas,El Chacho,14070020,0,0,0,0,0,0,25,0,1,0,0,0,0,0
CORDOBA,Minas,Estancia de Guadalupe,14070030,0,0,0,0,0,0,35,0,0,0,0,0,0,0
CORDOBA,Minas,La Playa,14070050,0,0,0,0,0,0,43,0,10,0,0,0,0,0
CORDOBA,Minas,San Carlos Minas,14070060,2,0,0,0,0,0,303,0,142,15,2,0,0,0
CORDOBA,Minas,Tosno,14070080,0,0,0,0,5,0,24,0,0,0,0,0,0,0
CORDOBA,OTROS,Otros,Sin Datos,274,0,1,0,2,0,265,0,4,1,0,0,0,0
CORDOBA,Pocho,Chancani,14077010,0,0,0,0,0,0,85,0,0,0,0,0,0,0
CORDOBA,Pocho,Las Palmas,14077020,0,0,0,0,0,0,9,0,0,0,0,0,0,0
CORDOBA,Pocho,Los Talares,14077030,0,0,0,0,0,0,39,0,0,0,0,0,0,0
CORDOBA,Pocho,Salsacate,14077040,1,1,0,0,5,0,311,0,59,16,0,0,0,0
CORDOBA,Pocho,San Gerónimo,14077050,0,0,0,0,0,0,11,0,0,0,0,0,0,0
CORDOBA,Pocho,Tala Cañada,14077060,0,0,0,0,0,0,39,0,0,0,0,0,0,0
CORDOBA,Pocho,Taninga,14077070,0,0,0,0,0,0,19,0,0,0,0,0,0,0
CORDOBA,Pocho,Villa de Pocho,14077080,0,0,0,0,0,0,40,0,0,0,0,0,0,0
CORDOBA,Presidente Roque Sáenz Peña,General Levalle,14084010,1,0,4,7,0,1,1121,0,969,275,0,0,66,39
CORDOBA,Presidente Roque Sáenz Peña,La Cesira,14084020,0,1,0,78,0,0,38,0,19,0,1,0,0,1
CORDOBA,Presidente Roque Sáenz Peña,Laboulaye,14084030,695,0,20,0,45,1,165,0,292,70,5,1,324,4110
CORDOBA,Presidente Roque Sáenz Peña,Leguizamón,14084040,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CORDOBA,Presidente Roque Sáenz Peña,Melo,14084050,0,0,0,410,0,0,0,0,1,0,0,0,0,0
CORDOBA,Presidente Roque Sáenz Peña,Río Bamba,14084060,0,0,0,0,0,0,0,0,30,1,0,0,0,0
CORDOBA,Presidente Roque Sáenz Peña,Rosales,14084070,0,0,0,60,0,0,16,0,23,0,0,0,0,0
CORDOBA,Presidente Roque Sáenz Peña,Serrano,14084090,0,1,0,0,0,0,1113,0,0,0,1,0,0,0
CORDOBA,Punilla,Bialet Massé,14091020,2,0,0,0,77,13,233,8,203,14,23,1,0,0
CORDOBA,Punilla,Cabalango,14091030,0,0,1,0,86,4,103,1,1,0,0,0,0,0
CORDOBA,Punilla,Capilla del Monte,14091040,94,0,9,0,139,0,653,0,797,74,9,0,0,0
CORDOBA,Punilla,Casa Grande,14091050,4,0,6,0,20,0,18,0,9,0,0,0,0,0
CORDOBA,Punilla,Charbonier,14091060,13,0,0,0,57,0,30,0,2,0,0,0,0,0
CORDOBA,Punilla,Cosquín,14091070,2,0,17,1,185,0,524,0,488,150,3,0,445,3135
CORDOBA,Punilla,Cuesta Blanca,14091080,0,0,1,0,6,4,26,0,0,0,0,0,0,0
CORDOBA,Punilla,Estancia Vieja,14091090,0,0,3,0,64,16,110,3,2,0,0,0,0,0
CORDOBA,Punilla,Huerta Grande,14091100,4,0,2,0,13,0,11,0,6,0,0,0,127,951
CORDOBA,Punilla,La Cumbre,14091110,8,0,7,0,64,0,233,0,203,19,6,0,0,0
CORDOBA,Punilla,La Falda,14091120,0,0,18,0,72,0,197,0,445,146,59,6,496,3181
CORDOBA,Punilla,Las Jarillas,14091130,0,0,0,0,3,0,0,0,0,0,0,0,0,0
CORDOBA,Punilla,Los Cocos,14091140,3,0,0,0,20,0,28,0,0,0,0,0,0,0
CORDOBA,Punilla,Mayu Sumaj,14091160,0,0,1,0,9,4,24,2,3,0,0,0,13,67
CORDOBA,Punilla,San Antonio de Arredondo,14091180,0,0,2,0,30,1,63,5,4,0,0,0,175,753
CORDOBA,Punilla,San Esteban,14091190,4,0,0,0,21,0,22,0,40,4,0,0,0,0
CORDOBA,Punilla,San Roque,14091200,0,0,6,0,40,5,136,9,11,0,0,0,0,0
CORDOBA,Punilla,Santa María de Punilla,14091210,6,0,15,0,64,0,164,0,399,33,4,0,0,0
CORDOBA,Punilla,Tala Huasi,14091220,0,0,0,0,2,0,9,0,0,0,0,0,0,0
CORDOBA,Punilla,Tanti,14091230,225,0,0,0,106,12,185,10,13,0,0,0,0,0
CORDOBA,Punilla,Valle Hermoso,14091240,3,0,6,0,64,0,83,0,205,12,2,0,128,1150
CORDOBA,Punilla,Villa Carlos Paz,14091250,2,0,156,1,392,31,767,17,616,194,169,14,2319,11363
CORDOBA,Punilla,Villa Giardino,14091270,1,0,1,7,476,0,75,0,2,0,3,689,1,11
CORDOBA,Punilla,Villa Parque Siquimán,14091290,0,0,2,0,45,14,157,11,12,0,0,0,0,0
CORDOBA,Punilla,Villa Río Icho Cruz,14091300,0,0,2,0,34,4,87,5,4,0,0,0,0,0
CORDOBA,Punilla,Villa Santa Cruz del Lago,14091320,1,0,2,0,93,8,152,9,81,2,139,0,1,0
CORDOBA,Río Cuarto,Achiras,14098010,0,0,0,0,50,0,56,25,4,0,0,0,0,0
CORDOBA,Río Cuarto,Adelia María,14098020,16,0,0,0,148,4,4,0,80,0,2291,456,129,23
CORDOBA,Río Cuarto,Alcira (Est. Gigena),14098030,4,1,3,4,0,0,252,0,624,82,159,16,2,0
CORDOBA,Río Cuarto,ALPA CORRAL,14098040,160,0,0,0,0,0,0,0,0,0,0,0,0,0
CORDOBA,Río Cuarto,Berrotarán,14098050,4,0,1,25,1854,17,75,0,294,31,19,0,1,0
CORDOBA,Río Cuarto,Bulnes,14098060,0,1,0,0,50,0,0,0,0,0,0,0,0,0
CORDOBA,Río Cuarto,Chaján,14098070,0,1,0,0,0,0,0,0,0,0,0,0,0,78
CORDOBA,Río Cuarto,Chucul,14098080,3,0,0,74,0,0,1,0,12,1,0,0,0,0
CORDOBA,Río Cuarto,Coronel Baigorria,14098090,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CORDOBA,Río Cuarto,Coronel Moldes,14098100,1346,0,2,0,5,0,43,0,231,25,1,0,0,0
CORDOBA,Río Cuarto,Elena,14098110,1,0,0,74,5,9,7,0,622,12,10,0,1,1
CORDOBA,Río Cuarto,La Carolina,14098120,0,2,0,38,0,0,9,4,8,1,0,0,0,0
CORDOBA,Río Cuarto,Las Acequias,14098150,0,0,0,346,0,0,50,0,1,0,0,0,0,0
CORDOBA,Río Cuarto,LAS ALBAHACAS,14098160,14,0,0,0,0,0,2,0,7,0,0,0,0,0
CORDOBA,Río Cuarto,Las Higueras,14098170,1,0,0,0,4,0,191,171,159,11,13,0,68,357
CORDOBA,Río Cuarto,Las Peñas,14098180,0,0,0,0,0,0,18,1,5,0,0,0,0,0
CORDOBA,Río Cuarto,Las Vertientes,14098190,0,0,0,25,1,0,4,0,23,1,0,0,0,0
CORDOBA,Río Cuarto,Otros,Sin Datos,30,0,0,0,0,0,0,0,0,0,0,0,0,0
CORDOBA,Río Cuarto,Río Cuarto,14098230,68,3,127,2,422,3,1007,2,2307,557,1735,64,20381,24196
CORDOBA,Río Cuarto,Sampacho,14098240,1076,0,3,70,29,0,126,34,318,19,13,0,0,0
CORDOBA,Río Cuarto,San Basilio,14098250,1,1,0,0,37,0,514,0,0,0,64,0,0,0
CORDOBA,Río Cuarto,Santa Catalina (Est. Holmberg),14098260,3,0,2,0,8,0,18,0,280,39,3,0,0,0
CORDOBA,Río Cuarto,Vicuña Mackenna,14098290,10,1,1,39,12,13,2479,0,297,25,9,0,0,0
CORDOBA,Río Cuarto,VILLA EL CHACAY,14098300,4,0,0,0,0,0,0,0,0,0,0,0,0,0
CORDOBA,Río Cuarto,Washington,14098320,0,0,0,5,33,0,0,0,0,0,0,0,0,0
CORDOBA,Río Primero,Cañada de Machado,14105020,0,0,0,0,0,0,11,0,0,0,0,0,0,0
CORDOBA,Río Primero,Diego de Rojas,14105060,0,0,0,0,0,0,0,0,0,0,2,0,0,0
CORDOBA,Río Primero,Esquina,14105090,0,1,0,0,0,0,0,0,0,0,0,0,55,0
CORDOBA,Río Primero,La Para,14105110,0,1,0,0,0,0,0,1090,154,0,1,0,0,0
CORDOBA,Río Primero,La Puerta,14105130,0,0,0,0,0,0,0,65,1,0,0,0,0,0
CORDOBA,Río Primero,La Quinta,14105140,0,0,0,0,0,0,0,0,30,0,0,0,0,0
CORDOBA,Río Primero,Montecristo,14105190,0,1,0,1,0,0,667,28,409,0,137,42,16,0
CORDOBA,Río Primero,Otros,Sin Datos,0,0,0,0,0,0,20,0,0,0,0,0,0,0
CORDOBA,Río Primero,Piquillín,14105210,1,0,3,0,1,0,15,0,95,16,1,0,0,0
CORDOBA,Río Primero,Río Primero,14105240,0,0,2,0,5,0,1827,0,103,18,10,0,0,0
CORDOBA,Río Primero,Santa Rosa de Río Primero,14105260,16,0,0,0,0,0,43,0,0,0,0,0,15,0
CORDOBA,Río Primero,Villa Fontana,14105270,0,0,0,0,0,0,0,0,0,86,0,0,170,0
CORDOBA,Río Seco,Cerro Colorado,14112010,0,0,34,26,0,0,0,0,0,0,0,0,0,0
CORDOBA,Río Seco,Rayo Cortado,14112080,0,0,35,0,19,3,0,0,0,0,0,0,0,0
CORDOBA,Río Seco,Sebastián Elcano,14112110,0,0,0,0,0,0,0,0,2,0,0,0,0,0
CORDOBA,Río Seco,Villa de María,14112130,0,0,534,164,412,122,47,0,0,0,0,0,0,0
CORDOBA,Río Segundo,Calchín,14119010,0,0,0,0,396,399,0,0,211,0,5,18,0,1
CORDOBA,Río Segundo,Capilla del Carmen,14119030,107,0,0,0,0,0,0,0,0,23,0,0,15,3
CORDOBA,Río Segundo,Carrilobo,14119040,0,1,16,0,0,0,0,360,0,5,0,0,50,12
CORDOBA,Río Segundo,Colazo,14119050,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CORDOBA,Río Segundo,Costasacate,14119070,1,0,0,12,123,3,71,0,75,0,4,0,0,0
CORDOBA,Río Segundo,Laguna Larga,14119090,4,0,5,12,694,9,35,0,423,38,3,0,0,0
CORDOBA,Río Segundo,Las Junturas,14119100,1,1,0,0,0,0,52,0,5,21,0,0,0,569
CORDOBA,Río Segundo,Los Chañaritos,14119110,0,0,0,0,0,0,5,0,6,1,0,0,0,0
CORDOBA,Río Segundo,Luque,14119120,20,0,1,0,1,0,7,0,14,3,0,0,0,1239
CORDOBA,Río Segundo,Manfredi,14119130,6,0,0,0,0,0,6,0,38,3,0,0,0,0
CORDOBA,Río Segundo,Oncativo,14119150,13,0,8,0,6,0,90,65,188,28,1,0,0,0
CORDOBA,Río Segundo,Pilar,14119160,5,0,16,0,1235,0,249,0,478,57,47,0,1350,0
CORDOBA,Río Segundo,Pozo del Molle,14119170,0,0,0,0,1831,55,0,0,6,0,0,0,0,0
CORDOBA,Río Segundo,Rincón,14119180,0,0,0,0,0,0,0,0,0,36,0,0,4,0
CORDOBA,Río Segundo,Río Segundo,14119190,12,0,26,1,1520,51,555,0,543,15,2,0,1749,0
CORDOBA,Río Segundo,Santiago Temple,14119200,0,1,0,1,1,736,5,0,76,15,1,0,0,0
CORDOBA,Río Segundo,Villa del Rosario,14119210,1,0,5,0,3,22,29,0,46,2600,0,0,758,80
CORDOBA,San Alberto,Arroyo Los Patos,14126020,0,0,0,4,4,0,0,35,0,20,0,0,0,0
CORDOBA,San Alberto,El Huayco,14126030,0,0,0,4,6,0,15,0,42,6,0,0,0,0
CORDOBA,San Alberto,La Cortadera,14126040,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CORDOBA,San Alberto,Las Calles,14126050,0,0,19,5,3,0,0,0,19,0,0,0,0,0
CORDOBA,San Alberto,Las Rabonas,14126070,0,0,18,9,5,0,0,0,8,0,0,0,0,0
CORDOBA,San Alberto,Mina Clavero,14126090,6,0,55,0,161,0,332,280,742,221,54,3,0,0
CORDOBA,San Alberto,Nono,14126110,1,0,1,20,34,0,33,21,100,111,1,0,0,0
CORDOBA,San Alberto,San Huberto,14126130,0,0,0,6,6,0,0,0,15,0,0,0,0,0
CORDOBA,San Alberto,San Lorenzo,14126140,0,0,0,0,0,0,0,0,20,0,0,0,0,0
CORDOBA,San Alberto,San Pedro,14126160,0,0,179,17,12,0,91,0,0,0,0,0,0,0
CORDOBA,San Alberto,San Vicente,14126170,0,0,0,25,0,0,0,0,1,0,0,0,0,0
CORDOBA,San Alberto,Sauce Arriba,14126180,0,0,21,0,0,0,0,0,0,0,0,0,0,0
CORDOBA,San Alberto,Villa Cura Brochero,14126200,0,0,0,1,14,0,0,167,0,120,3,0,0,0
CORDOBA,San Alberto,Villa Sarmiento,14126210,0,0,261,25,15,0,56,0,0,0,0,0,0,0
CORDOBA,San Javier,Conlara,14133010,0,0,0,23,0,0,0,0,0,0,0,0,0,0
CORDOBA,San Javier,Cruz Caña,14133030,0,0,0,28,5,0,0,0,0,0,0,0,0,0
CORDOBA,San Javier,Dos Arroyos,14133040,0,0,0,3,2,0,0,0,0,0,0,0,0,0
CORDOBA,San Javier,El Pantanillo,14133050,1,0,0,1,2,0,0,0,0,0,0,0,0,0
CORDOBA,San Javier,La Paz,14133060,12,1,120,60,12,0,0,0,0,0,0,0,0,0
CORDOBA,San Javier,La Población,14133070,11,0,0,36,17,0,0,0,0,0,0,0,0,0
CORDOBA,San Javier,La Ramada,14133080,0,0,0,8,4,0,0,0,0,0,0,0,0,0
CORDOBA,San Javier,La Travesía,14133090,7,0,0,29,2,0,0,0,0,0,0,0,0,0
CORDOBA,San Javier,Las Chacras,14133095,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CORDOBA,San Javier,Las Tapias,14133100,0,0,77,17,7,0,47,0,0,0,0,0,0,0
CORDOBA,San Javier,Loma Bola,14133105,2,0,0,8,0,0,0,0,0,0,0,0,0,0
CORDOBA,San Javier,Los Cerrillos,14133110,0,0,49,14,0,0,0,0,0,0,0,0,0,0
CORDOBA,San Javier,Los Hornillos,14133120,0,0,22,14,11,0,28,0,132,15,1,0,0,0
CORDOBA,San Javier,Los Molles,14133130,0,0,0,22,6,0,0,0,0,0,0,0,0,0
CORDOBA,San Javier,Los Romeros,14133040,0,0,0,7,0,0,0,0,0,0,0,0,0,0
CORDOBA,San Javier,Luyaba,14133150,4,0,47,50,0,0,0,0,0,0,0,0,0,0
CORDOBA,San Javier,Quebracho Ladeado,14133155,0,0,0,8,0,0,0,0,0,0,0,0,0,0
CORDOBA,San Javier,Quebrada de los Pozos,14133160,1,1,27,15,9,0,3,0,0,0,0,0,0,0
CORDOBA,San Javier,San Javier y Yacanto,14133170,66,0,38,79,16,0,0,0,0,0,0,0,0,0
CORDOBA,San Javier,San José,14133180,0,0,0,57,0,0,0,0,0,0,0,0,0,0
CORDOBA,San Javier,Villa de las Rosas,14133190,4,0,26,133,36,0,4,0,0,0,0,0,0,0
